,Item_ID,Store_ID,Item_Store_ID,Item_Weight,Item_Sugar_Content,Item_Visibility,Item_Type,Item_Price,Store_Start_Year,Store_Size,Store_Location_Type,Store_Type,Item_Store_Returns
4595,NCP06,BABATUNJI035,NCP06_BABATUNJI035,20.7,Ultra Low Sugar,0.039238384,Household,382.09,2011,Small,Cluster 2,Supermarket Type1,6423.31
4596,NCP06,BABATUNJI046,NCP06_BABATUNJI046,20.7,Low Sugar,0.039245805,Household,378.59,2004,Small,Cluster 1,Supermarket Type1,3778.42
4597,NCP06,BABATUNJI049,NCP06_BABATUNJI049,20.7,Low Sugar,0.039306822000000005,Household,376.84,2006,Medium,Cluster 1,Supermarket Type1,8312.51
4598,NCP14,BABATUNJI013,NCP14_BABATUNJI013,8.275,Low Sugar,0.11019797699999999,Household,260.58,1994,High,Cluster 3,Supermarket Type1,9146.43
4599,NCP14,BABATUNJI018,NCP14_BABATUNJI018,8.275,Low Sugar,0.110739031,Household,258.33,2016,Medium,Cluster 3,Supermarket Type2,6010.51
4600,NCP17,BABATUNJI010,NCP17_BABATUNJI010,19.35,Low Sugar,0.0,Health and Hygiene,163.29,2005,Medium,Cluster 3,Grocery Store,479.38
4601,NCP18,BABATUNJI017,NCP18_BABATUNJI017,12.15,Low Sugar,0.028760012999999997,Household,378.68,2014,Medium,Cluster 2,Supermarket Type1,12037.66
4602,NCP18,BABATUNJI018,NCP18_BABATUNJI018,12.15,Low Sugar,0.028714747000000002,Household,379.93,2016,Medium,Cluster 3,Supermarket Type2,9028.25
4603,NCP18,BABATUNJI027,NCP18_BABATUNJI027,12.909,Low Sugar,0.028459761,Household,374.93,1992,Medium,Cluster 3,Supermarket Type3,10909.13
4604,NCP18,BABATUNJI035,NCP18_BABATUNJI035,12.15,Low Sugar,0.028592842,Household,377.68,2011,Small,Cluster 2,Supermarket Type1,7147.36
4605,NCP18,BABATUNJI045,NCP18_BABATUNJI045,12.15,Low Sugar,0.028656248,Household,373.43,2009,Medium,Cluster 2,Supermarket Type1,3009.42
4606,NCP18,BABATUNJI046,NCP18_BABATUNJI046,12.15,Low Sugar,0.02859825,Household,376.18,2004,Small,Cluster 1,Supermarket Type1,5642.66
4607,NCP18,BABATUNJI049,NCP18_BABATUNJI049,12.15,Low Sugar,0.028642712,Household,372.68,2006,Medium,Cluster 1,Supermarket Type1,3009.42
4608,NCP29,BABATUNJI010,NCP29_BABATUNJI010,8.42,Low Sugar,0.187918654,Health and Hygiene,163.54,2005,Medium,Cluster 3,Grocery Store,319.58
4609,NCP29,BABATUNJI013,NCP29_BABATUNJI013,8.42,Low Sugar,0.112177581,Health and Hygiene,164.79,1994,High,Cluster 3,Supermarket Type1,2396.88
4610,NCP30,BABATUNJI013,NCP30_BABATUNJI013,20.5,Low Sugar,0.032741422,Household,101.21,1994,High,Cluster 3,Supermarket Type1,1473.08
4611,NCP41,BABATUNJI010,NCP41_BABATUNJI010,16.6,Low Sugar,0.027133398,Health and Hygiene,265.65,2005,Medium,Cluster 3,Grocery Store,539.3
4612,NCP41,BABATUNJI013,NCP41_BABATUNJI013,16.6,Low Sugar,0.016197216,Health and Hygiene,272.15,1994,High,Cluster 3,Supermarket Type1,2426.84
4613,NCP41,BABATUNJI018,NCP41_BABATUNJI018,16.6,Low Sugar,0.016276741,Health and Hygiene,274.65,2016,Medium,Cluster 3,Supermarket Type2,4044.74
4614,NCP42,BABATUNJI017,NCP42_BABATUNJI017,8.51,Low Sugar,0.016201845,Household,488.12,2014,Medium,Cluster 2,Supermarket Type1,10656.13
4615,NCP42,BABATUNJI018,NCP42_BABATUNJI018,8.51,Low Sugar,0.016176344,Household,480.37,2016,Medium,Cluster 3,Supermarket Type2,4843.7
4616,NCP42,BABATUNJI019,NCP42_BABATUNJI019,12.909,Low Sugar,0.028207784,Household,488.87,1992,Small,Cluster 1,Grocery Store,968.74
4617,NCP42,BABATUNJI045,NCP42_BABATUNJI045,8.51,Low Sugar,0.016143388999999998,Household,485.62,2009,Medium,Cluster 2,Supermarket Type1,5812.43
4618,NCP42,BABATUNJI049,NCP42_BABATUNJI049,8.51,Low Sugar,0.016135764,Household,489.12,2006,Medium,Cluster 1,Supermarket Type1,10656.13
4619,NCP43,BABATUNJI018,NCP43_BABATUNJI018,17.75,Low Sugar,0.030631323,Others,446.42,2016,Medium,Cluster 3,Supermarket Type2,6291.81
4620,NCP43,BABATUNJI019,NCP43_BABATUNJI019,12.909,Low Sugar,0.053413906,Others,454.42,1992,Small,Cluster 1,Grocery Store,449.42
4621,NCP43,BABATUNJI035,NCP43_BABATUNJI035,17.75,Low Sugar,0.030501281,Others,451.42,2011,Small,Cluster 2,Supermarket Type1,8538.89
4622,NCP43,BABATUNJI045,NCP43_BABATUNJI045,17.75,Low Sugar,0.030568919,Others,444.67,2009,Medium,Cluster 2,Supermarket Type1,5842.4
4623,NCP43,BABATUNJI046,NCP43_BABATUNJI046,17.75,Low Sugar,0.03050705,Others,450.92,2004,Small,Cluster 1,Supermarket Type1,5842.4
4624,NCP50,BABATUNJI013,NCP50_BABATUNJI013,17.35,Low Sugar,0.020542737,Others,201.4,1994,High,Cluster 3,Supermarket Type1,805.62
4625,NCP53,BABATUNJI017,NCP53_BABATUNJI017,14.75,Low Sugar,0.033076388,Health and Hygiene,593.23,2014,Medium,Cluster 2,Supermarket Type1,7724.94
4626,NCP53,BABATUNJI027,NCP53_BABATUNJI027,12.909,Low Sugar,0.032731074,Health and Hygiene,589.23,1992,Medium,Cluster 3,Supermarket Type3,14261.44
4627,NCP54,BABATUNJI017,NCP54_BABATUNJI017,15.35,Low Sugar,0.035348491,Household,311.68,2014,Medium,Cluster 2,Supermarket Type1,5234.85
4628,NCP54,BABATUNJI018,NCP54_BABATUNJI018,15.35,Low Sugar,0.035292855,Household,311.43,2016,Medium,Cluster 3,Supermarket Type2,4003.12
4629,NCP54,BABATUNJI049,NCP54_BABATUNJI049,15.35,Low Sugar,0.035204319,Household,307.18,2006,Medium,Cluster 1,Supermarket Type1,7082.45
4630,NCP55,BABATUNJI010,NCP55_BABATUNJI010,14.65,Low Sugar,0.0,Others,141.15,2005,Medium,Cluster 3,Grocery Store,138.15
4631,NCP55,BABATUNJI013,NCP55_BABATUNJI013,14.65,Low Sugar,0.011180713,Others,134.65,1994,High,Cluster 3,Supermarket Type1,552.61
4632,NCQ02,BABATUNJI035,NCQ02_BABATUNJI035,12.6,Low Sugar,0.007455054,Household,467.39,2011,Small,Cluster 2,Supermarket Type1,9857.17
4633,NCQ02,BABATUNJI049,NCQ02_BABATUNJI049,12.6,Low Sugar,0.007468056,Household,467.39,2006,Medium,Cluster 1,Supermarket Type1,8449.0
4634,NCQ05,BABATUNJI010,NCQ05_BABATUNJI010,11.395,Low Sugar,0.03616416,Health and Hygiene,375.43,2005,Medium,Cluster 3,Grocery Store,752.35
4635,NCQ05,BABATUNJI013,NCQ05_BABATUNJI013,11.395,Ultra Low Sugar,0.0,Health and Hygiene,379.18,1994,High,Cluster 3,Supermarket Type1,8652.07
4636,NCQ05,BABATUNJI017,NCQ05_BABATUNJI017,11.395,Low Sugar,0.0,Health and Hygiene,373.18,2014,Medium,Cluster 2,Supermarket Type1,6018.83
4637,NCQ05,BABATUNJI019,NCQ05_BABATUNJI019,12.909,Low Sugar,0.037829469,Health and Hygiene,377.68,1992,Small,Cluster 1,Grocery Store,1128.53
4638,NCQ05,BABATUNJI027,NCQ05_BABATUNJI027,12.909,Low Sugar,0.0,Health and Hygiene,380.18,1992,Medium,Cluster 3,Supermarket Type3,5266.48
4639,NCQ05,BABATUNJI035,NCQ05_BABATUNJI035,11.395,Ultra Low Sugar,0.021602001000000003,Health and Hygiene,372.93,2011,Small,Cluster 2,Supermarket Type1,6771.19
4640,NCQ05,BABATUNJI045,NCQ05_BABATUNJI045,11.395,Low Sugar,0.021649903999999998,Health and Hygiene,377.18,2009,Medium,Cluster 2,Supermarket Type1,10909.13
4641,NCQ05,BABATUNJI049,NCQ05_BABATUNJI049,11.395,Low Sugar,0.021639678,Health and Hygiene,375.43,2006,Medium,Cluster 1,Supermarket Type1,6771.19
4642,NCQ06,BABATUNJI017,NCQ06_BABATUNJI017,13.0,Low Sugar,0.0420611,Household,635.25,2014,Medium,Cluster 2,Supermarket Type1,8287.55
4643,NCQ06,BABATUNJI019,NCQ06_BABATUNJI019,12.909,Low Sugar,0.073229342,Household,635.25,1992,Small,Cluster 1,Grocery Store,637.5
4644,NCQ06,BABATUNJI027,NCQ06_BABATUNJI027,12.909,Low Sugar,0.041621987,Household,634.0,1992,Medium,Cluster 3,Supermarket Type3,16575.09
4645,NCQ06,BABATUNJI035,NCQ06_BABATUNJI035,13.0,Low Sugar,0.041816615,Household,636.25,2011,Small,Cluster 2,Supermarket Type1,12112.57
4646,NCQ06,BABATUNJI045,NCQ06_BABATUNJI045,13.0,Low Sugar,0.041909345,Household,637.5,2009,Medium,Cluster 2,Supermarket Type1,14662.58
4647,NCQ17,BABATUNJI010,NCQ17_BABATUNJI010,10.3,Low Sugar,0.195721125,Health and Hygiene,391.16,2005,Medium,Cluster 3,Grocery Store,782.32
4648,NCQ17,BABATUNJI013,NCQ17_BABATUNJI013,10.3,Low Sugar,0.0,Health and Hygiene,386.66,1994,High,Cluster 3,Supermarket Type1,7040.84
4649,NCQ17,BABATUNJI017,NCQ17_BABATUNJI017,10.3,Ultra Low Sugar,0.117593973,Health and Hygiene,386.16,2014,Medium,Cluster 2,Supermarket Type1,6258.52
4650,NCQ17,BABATUNJI027,NCQ17_BABATUNJI027,12.909,Low Sugar,0.116366304,Health and Hygiene,395.91,1992,Medium,Cluster 3,Supermarket Type3,10170.1
4651,NCQ18,BABATUNJI013,NCQ18_BABATUNJI013,15.75,Low Sugar,0.13496039699999998,Household,253.43,1994,High,Cluster 3,Supermarket Type1,5243.18
4652,NCQ29,BABATUNJI017,NCQ29_BABATUNJI017,12.0,Low Sugar,0.0,Health and Hygiene,655.82,2014,Medium,Cluster 2,Supermarket Type1,3904.92
4653,NCQ29,BABATUNJI019,NCQ29_BABATUNJI019,12.909,Low Sugar,0.182493512,Health and Hygiene,647.07,1992,Small,Cluster 1,Grocery Store,2603.28
4654,NCQ30,BABATUNJI010,NCQ30_BABATUNJI010,7.725,Ultra Low Sugar,0.048661040999999995,Household,309.35,2005,Medium,Cluster 3,Grocery Store,304.6
4655,NCQ30,BABATUNJI017,NCQ30_BABATUNJI017,7.725,Low Sugar,0.029236727,Household,309.6,2014,Medium,Cluster 2,Supermarket Type1,3350.64
4656,NCQ30,BABATUNJI019,NCQ30_BABATUNJI019,12.909,Low Sugar,0.050901814000000004,Household,301.35,1992,Small,Cluster 1,Grocery Store,913.81
4657,NCQ30,BABATUNJI049,NCQ30_BABATUNJI049,7.725,Low Sugar,0.029117482000000004,Household,307.6,2006,Medium,Cluster 1,Supermarket Type1,3959.85
4658,NCQ38,BABATUNJI013,NCQ38_BABATUNJI013,16.35,Low Sugar,0.013355306,Others,263.82,1994,High,Cluster 3,Supermarket Type1,5060.08
4659,NCQ38,BABATUNJI018,NCQ38_BABATUNJI018,16.35,Low Sugar,0.013420878999999998,Others,262.07,2016,Medium,Cluster 3,Supermarket Type2,4527.44
4660,NCQ38,BABATUNJI049,NCQ38_BABATUNJI049,16.35,Low Sugar,0.013387211000000001,Others,264.07,2006,Medium,Cluster 1,Supermarket Type1,2663.2
4661,NCQ41,BABATUNJI018,NCQ41_BABATUNJI018,14.8,Low Sugar,0.019559746,Health and Hygiene,484.45,2016,Medium,Cluster 3,Supermarket Type2,7315.48
4662,NCQ41,BABATUNJI027,NCQ41_BABATUNJI027,12.909,Low Sugar,0.019386056999999998,Health and Hygiene,486.45,1992,Medium,Cluster 3,Supermarket Type3,8778.57
4663,NCQ41,BABATUNJI035,NCQ41_BABATUNJI035,14.8,Low Sugar,0.019476708,Health and Hygiene,482.7,2011,Small,Cluster 2,Supermarket Type1,9753.97
4664,NCQ42,BABATUNJI013,NCQ42_BABATUNJI013,20.35,Low Sugar,0.039235527,Household,318.17,1994,High,Cluster 3,Supermarket Type1,2543.36
4665,NCQ42,BABATUNJI017,NCQ42_BABATUNJI017,20.35,Low Sugar,0.0,Household,312.92,2014,Medium,Cluster 2,Supermarket Type1,4768.79
4666,NCQ42,BABATUNJI018,NCQ42_BABATUNJI018,20.35,Low Sugar,0.039428167,Household,319.92,2016,Medium,Cluster 3,Supermarket Type2,8901.75
4667,NCQ42,BABATUNJI019,NCQ42_BABATUNJI019,12.909,Low Sugar,0.06875355799999999,Household,319.92,1992,Small,Cluster 1,Grocery Store,635.84
4668,NCQ42,BABATUNJI049,NCQ42_BABATUNJI049,20.35,Low Sugar,0.039329257,Household,319.17,2006,Medium,Cluster 1,Supermarket Type1,7312.15
4669,NCQ43,BABATUNJI013,NCQ43_BABATUNJI013,17.75,Ultra Low Sugar,0.111209003,Others,269.48,1994,High,Cluster 3,Supermarket Type1,2456.8
4670,NCQ43,BABATUNJI018,NCQ43_BABATUNJI018,17.75,Low Sugar,0.0,Others,271.73,2016,Medium,Cluster 3,Supermarket Type2,3002.76
4671,NCQ43,BABATUNJI046,NCQ43_BABATUNJI046,17.75,Low Sugar,0.111301625,Others,268.98,2004,Small,Cluster 1,Supermarket Type1,3821.69
4672,NCQ43,BABATUNJI049,NCQ43_BABATUNJI049,17.75,Low Sugar,0.11147467,Others,270.23,2006,Medium,Cluster 1,Supermarket Type1,4094.67
4673,NCQ50,BABATUNJI017,NCQ50_BABATUNJI017,18.75,Low Sugar,0.034501405,Household,529.3,2014,Medium,Cluster 2,Supermarket Type1,14426.22
4674,NCQ50,BABATUNJI027,NCQ50_BABATUNJI027,12.909,Low Sugar,0.034141213,Household,529.8,1992,Medium,Cluster 3,Supermarket Type3,8548.87
4675,NCQ50,BABATUNJI035,NCQ50_BABATUNJI035,18.75,Low Sugar,0.0,Household,533.3,2011,Small,Cluster 2,Supermarket Type1,8548.87
4676,NCQ50,BABATUNJI049,NCQ50_BABATUNJI049,18.75,Low Sugar,0.034360687,Household,539.3,2006,Medium,Cluster 1,Supermarket Type1,10686.09
4677,NCQ53,BABATUNJI017,NCQ53_BABATUNJI017,17.6,Low Sugar,0.019012262,Health and Hygiene,592.9,2014,Medium,Cluster 2,Supermarket Type1,7681.67
4678,NCQ53,BABATUNJI027,NCQ53_BABATUNJI027,12.909,Low Sugar,0.018813776,Health and Hygiene,588.15,1992,Medium,Cluster 3,Supermarket Type3,14181.54
4679,NCQ53,BABATUNJI045,NCQ53_BABATUNJI045,17.6,Low Sugar,0.018943666,Health and Hygiene,593.4,2009,Medium,Cluster 2,Supermarket Type1,15363.34
4680,NCQ54,BABATUNJI010,NCQ54_BABATUNJI010,17.7,Low Sugar,0.020993364,Household,417.12,2005,Medium,Cluster 3,Grocery Store,421.12
4681,NCQ54,BABATUNJI018,NCQ54_BABATUNJI018,17.7,Low Sugar,0.012593466999999999,Household,419.12,2016,Medium,Cluster 3,Supermarket Type2,9685.73
4682,NCQ54,BABATUNJI027,NCQ54_BABATUNJI027,12.909,Low Sugar,0.012481638,Household,420.87,1992,Medium,Cluster 3,Supermarket Type3,13054.67
4683,NCQ54,BABATUNJI035,NCQ54_BABATUNJI035,17.7,Low Sugar,0.012540003000000001,Household,417.62,2011,Small,Cluster 2,Supermarket Type1,14739.15
4684,NCQ54,BABATUNJI045,NCQ54_BABATUNJI045,17.7,Low Sugar,0.012567811000000002,Household,421.12,2009,Medium,Cluster 2,Supermarket Type1,5895.66
4685,NCR05,BABATUNJI017,NCR05_BABATUNJI017,10.1,Low Sugar,0.054939848,Health and Hygiene,498.77,2014,Medium,Cluster 2,Supermarket Type1,8432.36
4686,NCR05,BABATUNJI018,NCR05_BABATUNJI018,10.1,Low Sugar,0.054853377,Health and Hygiene,496.52,2016,Medium,Cluster 3,Supermarket Type2,5456.23
4687,NCR05,BABATUNJI027,NCR05_BABATUNJI027,12.909,Low Sugar,0.054366282,Health and Hygiene,499.02,1992,Medium,Cluster 3,Supermarket Type3,17856.76
4688,NCR05,BABATUNJI035,NCR05_BABATUNJI035,10.1,Low Sugar,0.054620504,Health and Hygiene,493.77,2011,Small,Cluster 2,Supermarket Type1,7440.32
4689,NCR05,BABATUNJI045,NCR05_BABATUNJI045,10.1,Low Sugar,0.054741627,Health and Hygiene,500.52,2009,Medium,Cluster 2,Supermarket Type1,7936.34
4690,NCR06,BABATUNJI013,NCR06_BABATUNJI013,12.5,Low Sugar,0.006759519,Household,107.03,1994,High,Cluster 3,Supermarket Type1,1597.92
4691,NCR17,BABATUNJI013,NCR17_BABATUNJI013,9.8,Low Sugar,0.024363026,Health and Hygiene,285.12,1994,High,Cluster 3,Supermarket Type1,5213.21
4692,NCR17,BABATUNJI017,NCR17_BABATUNJI017,9.8,Low Sugar,0.024521239,Health and Hygiene,293.87,2014,Medium,Cluster 2,Supermarket Type1,3475.48
4693,NCR17,BABATUNJI018,NCR17_BABATUNJI018,9.8,Low Sugar,0.024482643999999998,Health and Hygiene,290.62,2016,Medium,Cluster 3,Supermarket Type2,7240.58
4694,NCR30,BABATUNJI010,NCR30_BABATUNJI010,20.6,Low Sugar,0.11882768199999999,Household,187.67,2005,Medium,Cluster 3,Grocery Store,372.85
4695,NCR30,BABATUNJI013,NCR30_BABATUNJI013,20.6,Low Sugar,0.070933894,Household,187.17,1994,High,Cluster 3,Supermarket Type1,559.27
4696,NCR38,BABATUNJI017,NCR38_BABATUNJI017,17.25,Low Sugar,0.114160573,Household,632.93,2014,Medium,Cluster 2,Supermarket Type1,9437.72
4697,NCR38,BABATUNJI019,NCR38_BABATUNJI019,12.909,Low Sugar,0.19875618,Household,626.93,1992,Small,Cluster 1,Grocery Store,629.18
4698,NCR38,BABATUNJI035,NCR38_BABATUNJI035,17.25,Low Sugar,0.113497001,Household,633.68,2011,Small,Cluster 2,Supermarket Type1,1887.54
4699,NCR38,BABATUNJI045,NCR38_BABATUNJI045,17.25,Low Sugar,0.113748685,Household,628.43,2009,Medium,Cluster 2,Supermarket Type1,16987.89
4700,NCR41,BABATUNJI046,NCR41_BABATUNJI046,17.85,Low Sugar,0.018023997,Health and Hygiene,239.77,2004,Small,Cluster 1,Supermarket Type1,5712.56
4701,NCR41,BABATUNJI049,NCR41_BABATUNJI049,17.85,Low Sugar,0.018052019,Health and Hygiene,241.52,2006,Medium,Cluster 1,Supermarket Type1,2142.21
4702,NCR42,BABATUNJI010,NCR42_BABATUNJI010,9.105,Low Sugar,0.064410783,Household,83.48,2005,Medium,Cluster 3,Grocery Store,83.23
4703,NCR50,BABATUNJI013,NCR50_BABATUNJI013,20.2,Low Sugar,0.01181025,Household,386.59,1994,High,Cluster 3,Supermarket Type1,10719.38
4704,NCR50,BABATUNJI027,NCR50_BABATUNJI027,12.909,Ultra Low Sugar,0.011762847,Household,383.84,1992,Medium,Cluster 3,Supermarket Type3,18758.92
4705,NCR50,BABATUNJI046,NCR50_BABATUNJI046,20.2,Low Sugar,0.011820087,Household,379.09,2004,Small,Cluster 1,Supermarket Type1,4976.86
4706,NCR50,BABATUNJI049,NCR50_BABATUNJI049,20.2,Low Sugar,0.011838464,Household,387.84,2006,Medium,Cluster 1,Supermarket Type1,6508.2
4707,NCR53,BABATUNJI019,NCR53_BABATUNJI019,12.909,Low Sugar,0.253947823,Health and Hygiene,559.6,1992,Small,Cluster 1,Grocery Store,1687.8
4708,NCR53,BABATUNJI027,NCR53_BABATUNJI027,12.909,Low Sugar,0.144338493,Health and Hygiene,561.1,1992,Medium,Cluster 3,Supermarket Type3,17440.63
4709,NCR53,BABATUNJI035,NCR53_BABATUNJI035,12.15,Low Sugar,0.145013434,Health and Hygiene,562.6,2011,Small,Cluster 2,Supermarket Type1,12377.22
4710,NCR53,BABATUNJI049,NCR53_BABATUNJI049,12.15,Low Sugar,0.14526636,Health and Hygiene,560.1,2006,Medium,Cluster 1,Supermarket Type1,8439.02
4711,NCR54,BABATUNJI017,NCR54_BABATUNJI017,16.35,Low Sugar,0.091074449,Household,492.03,2014,Medium,Cluster 2,Supermarket Type1,8347.47
4712,NCR54,BABATUNJI019,NCR54_BABATUNJI019,12.909,Low Sugar,0.158562708,Household,486.78,1992,Small,Cluster 1,Grocery Store,491.03
4713,NCR54,BABATUNJI035,NCR54_BABATUNJI035,16.35,Low Sugar,0.0,Household,495.53,2011,Small,Cluster 2,Supermarket Type1,7365.41
4714,NCS05,BABATUNJI013,NCS05_BABATUNJI013,11.5,Low Sugar,0.020960615,Health and Hygiene,333.24,1994,High,Cluster 3,Supermarket Type1,6624.71
4715,NCS05,BABATUNJI045,NCS05_BABATUNJI045,11.5,Low Sugar,0.021020616000000002,Health and Hygiene,326.99,2009,Medium,Cluster 2,Supermarket Type1,6955.95
4716,NCS05,BABATUNJI049,NCS05_BABATUNJI049,11.5,Low Sugar,0.021010687000000004,Health and Hygiene,328.49,2006,Medium,Cluster 1,Supermarket Type1,2318.65
4717,NCS06,BABATUNJI019,NCS06_BABATUNJI019,12.909,Low Sugar,0.055566935,Household,658.98,1992,Small,Cluster 1,Grocery Store,657.48
4718,NCS06,BABATUNJI027,NCS06_BABATUNJI027,12.909,Low Sugar,0.031583053,Household,652.48,1992,Medium,Cluster 3,Supermarket Type3,17751.89
4719,NCS17,BABATUNJI013,NCS17_BABATUNJI013,18.6,Low Sugar,0.08043445099999999,Health and Hygiene,233.61,1994,High,Cluster 3,Supermarket Type1,4254.46
4720,NCS17,BABATUNJI049,NCS17_BABATUNJI049,18.6,Low Sugar,0.08062660099999999,Health and Hygiene,231.36,2006,Medium,Cluster 1,Supermarket Type1,945.44
4721,NCS18,BABATUNJI013,NCS18_BABATUNJI013,12.65,Low Sugar,0.042175992,Household,266.23,1994,High,Cluster 3,Supermarket Type1,6163.64
4722,NCS18,BABATUNJI018,NCS18_BABATUNJI018,12.65,Low Sugar,0.042383069,Household,270.23,2016,Medium,Cluster 3,Supermarket Type2,4019.77
4723,NCS18,BABATUNJI046,NCS18_BABATUNJI046,12.65,Low Sugar,0.042211119000000005,Household,271.73,2004,Small,Cluster 1,Supermarket Type1,3483.8
4724,NCS18,BABATUNJI049,NCS18_BABATUNJI049,12.65,Low Sugar,0.042276746,Household,271.23,2006,Medium,Cluster 1,Supermarket Type1,3751.78
4725,NCS29,BABATUNJI017,NCS29_BABATUNJI017,9.0,Low Sugar,0.069938838,Health and Hygiene,662.22,2014,Medium,Cluster 2,Supermarket Type1,7287.18
4726,NCS29,BABATUNJI019,NCS29_BABATUNJI019,12.909,Low Sugar,0.121765124,Health and Hygiene,660.47,1992,Small,Cluster 1,Grocery Store,662.47
4727,NCS30,BABATUNJI010,NCS30_BABATUNJI010,5.945,Low Sugar,0.155706798,Household,319.91,2005,Medium,Cluster 3,Grocery Store,1614.57
4728,NCS30,BABATUNJI017,NCS30_BABATUNJI017,5.945,Low Sugar,0.0,Household,322.41,2014,Medium,Cluster 2,Supermarket Type1,4520.78
4729,NCS30,BABATUNJI018,NCS30_BABATUNJI018,5.945,Low Sugar,0.093405156,Household,323.41,2016,Medium,Cluster 3,Supermarket Type2,10979.04
4730,NCS30,BABATUNJI035,NCS30_BABATUNJI035,5.945,Ultra Low Sugar,0.093008616,Household,319.66,2011,Small,Cluster 2,Supermarket Type1,5489.52
4731,NCS30,BABATUNJI045,NCS30_BABATUNJI045,5.945,Low Sugar,0.093214866,Household,322.91,2009,Medium,Cluster 2,Supermarket Type1,7104.09
4732,NCS30,BABATUNJI046,NCS30_BABATUNJI046,5.945,Low Sugar,0.09302620699999999,Household,321.91,2004,Small,Cluster 1,Supermarket Type1,1291.65
4733,NCS30,BABATUNJI049,NCS30_BABATUNJI049,5.945,Low Sugar,0.093170838,Household,318.41,2006,Medium,Cluster 1,Supermarket Type1,3874.96
4734,NCS38,BABATUNJI018,NCS38_BABATUNJI018,8.6,Low Sugar,0.090558833,Household,281.54,2016,Medium,Cluster 3,Supermarket Type2,7729.94
4735,NCS38,BABATUNJI046,NCS38_BABATUNJI046,8.6,Low Sugar,0.090191431,Household,282.29,2004,Small,Cluster 1,Supermarket Type1,1145.18
4736,NCS41,BABATUNJI027,NCS41_BABATUNJI027,12.909,Low Sugar,0.053185208,Health and Hygiene,457.4,1992,Medium,Cluster 3,Supermarket Type3,4134.62
4737,NCS41,BABATUNJI049,NCS41_BABATUNJI049,12.85,Low Sugar,0.053527105,Health and Hygiene,462.9,2006,Medium,Cluster 1,Supermarket Type1,5972.23
4738,NCS42,BABATUNJI046,NCS42_BABATUNJI046,8.6,Low Sugar,0.069416467,Household,231.29,2004,Small,Cluster 1,Supermarket Type1,5016.8
4739,NCS42,BABATUNJI049,NCS42_BABATUNJI049,8.6,Low Sugar,0.06952439099999999,Household,229.54,2006,Medium,Cluster 1,Supermarket Type1,5928.95
4740,NCS53,BABATUNJI013,NCS53_BABATUNJI013,14.5,Low Sugar,0.08970347599999999,Health and Hygiene,395.9,1994,High,Cluster 3,Supermarket Type1,2773.06
4741,NCS53,BABATUNJI017,NCS53_BABATUNJI017,14.5,Low Sugar,0.090286009,Health and Hygiene,399.9,2014,Medium,Cluster 2,Supermarket Type1,5546.11
4742,NCS53,BABATUNJI019,NCS53_BABATUNJI019,12.909,Low Sugar,0.157190017,Health and Hygiene,392.15,1992,Small,Cluster 1,Grocery Store,792.3
4743,NCS53,BABATUNJI027,NCS53_BABATUNJI027,12.909,Low Sugar,0.08934343300000001,Health and Hygiene,393.4,1992,Medium,Cluster 3,Supermarket Type3,15053.74
4744,NCS53,BABATUNJI035,NCS53_BABATUNJI035,14.5,Low Sugar,0.089761211,Health and Hygiene,398.65,2011,Small,Cluster 2,Supermarket Type1,5942.27
4745,NCS53,BABATUNJI045,NCS53_BABATUNJI045,14.5,Low Sugar,0.08996026,Health and Hygiene,398.9,2009,Medium,Cluster 2,Supermarket Type1,3565.36
4746,NCS53,BABATUNJI046,NCS53_BABATUNJI046,14.5,Low Sugar,0.089778187,Health and Hygiene,396.15,2004,Small,Cluster 1,Supermarket Type1,6734.57
4747,NCS53,BABATUNJI049,NCS53_BABATUNJI049,14.5,Low Sugar,0.08991776900000001,Health and Hygiene,400.9,2006,Medium,Cluster 1,Supermarket Type1,7130.72
4748,NCS54,BABATUNJI010,NCS54_BABATUNJI010,13.6,Low Sugar,0.016726506000000002,Household,440.09,2005,Medium,Cluster 3,Grocery Store,882.19
4749,NCS54,BABATUNJI018,NCS54_BABATUNJI018,13.6,Ultra Low Sugar,0.010033871,Household,444.84,2016,Medium,Cluster 3,Supermarket Type2,5734.2
4750,NCS54,BABATUNJI027,NCS54_BABATUNJI027,12.909,Low Sugar,0.00994477,Household,444.59,1992,Medium,Cluster 3,Supermarket Type3,16320.42
4751,NCS54,BABATUNJI035,NCS54_BABATUNJI035,13.6,Low Sugar,0.009991273,Household,438.84,2011,Small,Cluster 2,Supermarket Type1,9262.94
4752,NCS54,BABATUNJI045,NCS54_BABATUNJI045,13.6,Low Sugar,0.010013429,Household,441.09,2009,Medium,Cluster 2,Supermarket Type1,11468.41
4753,NCS54,BABATUNJI049,NCS54_BABATUNJI049,13.6,Low Sugar,0.010008699,Household,441.84,2006,Medium,Cluster 1,Supermarket Type1,12350.59
4754,NCT05,BABATUNJI045,NCT05_BABATUNJI045,10.895,Low Sugar,0.020994339,Health and Hygiene,639.17,2009,Medium,Cluster 2,Supermarket Type1,10865.86
